item_id,title,object_type,space,price,area_price,address,metro,time_to_metro,published_raw,published_date,source_page_number,collected_at,url
7577144349,"Апартаменты-студия, 40,6 м², 6/6 эт.",Апартаменты-студия,40,4 926 000 ₽,121 330 ₽,"ул. Отважных, 10",Проспект Ветеранов,от 31 мин.,14 августа 2025,14.08.2026,1,2026-05-05T22:41:30,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_406_m_66_et._7577144349?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJRam5tMTFIQ3g0cnpPT0xNIjt9jWU5tj8AAAA
7968707716,"2-к. квартира, 54,7 м², 11/12 эт.",2-к. квартира,54,7 907 614 ₽,144 563 ₽,,,,,,1,2026-05-05T22:41:30,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_547_m_1112_et._7968707716?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJRam5tMTFIQ3g0cnpPT0xNIjt9jWU5tj8AAAA
7622989069,"Квартира-студия, 23,8 м², 4/13 эт.",Квартира-студия,23,10 489 954 ₽,440 754 ₽,,Лесная,11–15 мин.,,,1,2026-05-05T22:41:30,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_238_m_413_et._7622989069?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJRam5tMTFIQ3g0cnpPT0xNIjt9jWU5tj8AAAA
8132968128,"Квартира-студия, 21,6 м², 1/12 эт.",Квартира-студия,21,10 596 960 ₽,490 600 ₽,,Приморская,21–30 мин.,,,1,2026-05-05T22:41:30,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_216_m_112_et._8132968128?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJRam5tMTFIQ3g0cnpPT0xNIjt9jWU5tj8AAAA
8063757641,"3-к. квартира, 106,6 м², 17/17 эт.",3-к. квартира,106,21 531 798 ₽,201 987 ₽,,Комендантский проспект,от 31 мин.,,,1,2026-05-05T22:41:30,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_1066_m_1717_et._8063757641?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJRam5tMTFIQ3g0cnpPT0xNIjt9jWU5tj8AAAA
7470875212,"1-к. квартира, 32,8 м², 6/22 эт.",1-к. квартира,32,6 166 728 ₽,188 010 ₽,,Гражданский проспект,от 31 мин.,,,1,2026-05-05T22:41:30,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_328_m_622_et._7470875212?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJRam5tMTFIQ3g0cnpPT0xNIjt9jWU5tj8AAAA
8057299796,"Апартаменты-студия, 23,4 м², 1/6 эт.",Апартаменты-студия,23,4 990 000 ₽,213 248 ₽,"Прилукская ул., 35",Обводный канал,11–15 мин.,3 недели назад,14.04.2026,1,2026-05-05T22:41:30,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_234_m_16_et._8057299796?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJRam5tMTFIQ3g0cnpPT0xNIjt9jWU5tj8AAAA
8060342685,"2-к. квартира, 47 м², 5/5 эт.",2-к. квартира,47,7 000 000 ₽,148 936 ₽,"ул. Софьи Ковалевской, 10к4",Академическая,6–10 мин.,Вчера,04.05.2026,1,2026-05-05T22:41:30,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47_m_55_et._8060342685?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJRam5tMTFIQ3g0cnpPT0xNIjt9jWU5tj8AAAA
3479404389,"1-к. квартира, 38,8 м², 4/14 эт.",1-к. квартира,38,16 890 000 ₽,435 309 ₽,,Волковская,16–20 мин.,,,1,2026-05-05T22:41:30,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_388_m_414_et._3479404389?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJRam5tMTFIQ3g0cnpPT0xNIjt9jWU5tj8AAAA
8075463854,"1-к. квартира, 35,4 м², 4/14 эт.",1-к. квартира,35,7 400 000 ₽,209 040 ₽,"ул. Седова, 58",Елизаровская,16–20 мин.,1 неделю назад,28.04.2026,1,2026-05-05T22:41:30,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_354_m_414_et._8075463854?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJRam5tMTFIQ3g0cnpPT0xNIjt9jWU5tj8AAAA
7246210203,"3-к. квартира, 73,4 м², 13/22 эт.",3-к. квартира,73,22 407 552 ₽,305 280 ₽,"пр-т Товарищеский, д. 38",Улица Дыбенко,16–20 мин.,,,1,2026-05-05T22:41:30,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_734_m_1322_et._7246210203?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJRam5tMTFIQ3g0cnpPT0xNIjt9jWU5tj8AAAA
7902202703,"Апартаменты-студия, 17,7 м², 9/16 эт.",Апартаменты-студия,17,5 600 000 ₽,316 384 ₽,,Звёздная,6–10 мин.,,,1,2026-05-05T22:41:30,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_177_m_916_et._7902202703?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJRam5tMTFIQ3g0cnpPT0xNIjt9jWU5tj8AAAA
